id,name,designer,publisher,artist,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,age,usersrated,average,bayesaverage,rank,rank_wg,numcomments,numweights,averageweight,stddev,median,owned,trading,wanting,wishing,userrating,image,category,mechanic,comment,1player,2player,3player,4player,5player,6player,7player,8player,9player,10player,11player,12player,13player,14player,15player,16player,17player,18player,19player,20player,description,exp,basegame,reimplement,reimplement_name,reimplemented,reimplemented_name,contains,contains_name,iscontained,iscontained_name,numplays,price,userweight,wishpriority,expansions,domain,family,age_poll
203420,"Exit: The Game - The Abandoned Cabin","Inka Brand","KOSMOS","Inka Brand",2016,1,6,120,60,120,12,5330,7.69924,7.2828,171,0,881,74,2.5541,1.22063,0,8730,107,131,829,,"C:\Users\jrkar\Documents\bgg1tool-1\img\203420.jpg","Deduction\13\Puzzle\13\Real-time","Cooperative Play","",R,B,B,R,P,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"Everyone meant to use the cabin only as a shelter for the night, but come the morning the door has been secured by a combination lock, with no one knowing the combination of numbers that will let them leave. The windows are barred as well. An enigmatic spinning code dial and a mysterious book is all that you have to go on. Can you escape from this abandoned cottage?In Exit: The Game - The Abandoned Cabin, players must use their team spirit, creativity, and powers of deduction to crack codes, solve puzzles, ...",N,0,,"",,"",,"",,"",0,9.76,0,0,"","Family Games\13\Thematic Games","Escape Room Games\13\EXIT: Das Spiel",12.53
233398,"Endeavor: Age of Sail","Carl de Visser","Burnt Island Games","Josh Cappel",2018,2,5,90,60,90,13,2616,8.23573,7.24178,189,0,1190,74,2.9324,1.0816,0,4368,27,260,1236,,"C:\Users\jrkar\Documents\bgg1tool-1\img\233398.jpg","Exploration\13\Nautical\13\Renaissance","Area Control / Area Influence\13\Card Drafting\13\Set Collection","",N,R,R,B,R,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"In Endeavor: Age of Sail, players strive to earn glory for their empires. Sailing out from Europe and the Mediterranean, players will establish shipping routes and occupy cities the world over. As they do so, players will leverage their growing industry, culture, finance, and Influence, building their engine and extending their reach into the far-flung regions of the world.In this second edition, players will experience:     Double-sided board to accommodate different player counts     Variable starting set...",N,0,33160,"Endeavor",,"",,"",,"",0,93.64,0,0,"247514","Strategy Games","Age of Discovery\13\Colonial Theme\13\Crowdfunding: Kickstarter\13\Game Trayz Inside",11.11
101721,"Mage Wars Arena","Bryan Pope","Arcane Wonders","Drew Baker",2012,2,2,90,90,90,13,6725,7.70048,7.28148,172,0,1546,506,3.6561,1.62834,0,11678,687,301,2338,,"C:\Users\jrkar\Documents\bgg1tool-1\img\101721.jpg","Card Game\13\Fantasy\13\Fighting","Dice Rolling\13\Grid Movement\13\Simultaneous Action Selection\13\Variable Player Powers","",N,B,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"What would it be like for Mages of vastly different schools and philosophies of magic to come together in an arena and fight to the death? How would an Illusionist battle a Druid? Or a Warlock fight a Beastmaster? Or a Priestess fare against a Wizard?Mage Wars - redubbed Mage Wars Arena in 2015 to distinguish it from Mage Wars Academy - pits powerful Mages against each other in deadly arena combat. Each Mage uses his own fully-customizable book of spells to achieve total victory over his opponent. Summon mi...",N,0,,"",,"",,"",,"",0,40.57,0,0,"195555\13\265753\13\266777\13\228605\13\194466\13\200504\13\234901\13\174451\13\133798\13\197457\13\202760\13\174891\13\167477\13\147094\13\146733\13\164444\13\144511\13\161332\13\147099\13\143092\13\146734\13\143358\13\153831\13\153832\13\180009\13\167338\13\164443\13\142359\13\252123\13\147055\13\161331\13\157333\13\143805\13\163104\13\146736\13\167478\13\147053\13\154619\13\168001\13\168002\13\154621\13\144052\13\167339\13\147096\13\147097\13\167476\13\146737\13\161334\13\207217\13\147062\13\252122\13\154625\13\144512\13\161333\13\147054\13\154617\13\154623\13\144514\13\147052\13\168004\13\164441\13\167479\13\154620\13\144513","Customizable Games","Mage Wars",11.88
48726,"Alien Frontiers","Tory Niemann","Clever Mojo Games","Piotr Burzykowski",2010,2,4,90,90,90,13,12947,7.45874,7.27884,175,0,3251,800,2.5725,1.30772,0,13371,318,984,3951,,"C:\Users\jrkar\Documents\bgg1tool-1\img\048726.png","Dice\13\Science Fiction","Area Control / Area Influence\13\Card Drafting\13\Dice Rolling\13\Worker Placement","",N,R,B,B,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"Do you have what it takes to be a deep space colonist?  An alien frontier awaits the brave and daring!  This new planet will be harsh, but if you have the skills to manage your resources, build a fleet, research alien life, and settle colonies, the world can be yours.Alien Frontiers is a game of resource management and planetary development for two to four players. During the game you will utilize orbital facilities and alien technology to build colony domes in strategic locations to control the newly disco...",N,0,,"",,"",,"",174610,"Alien Frontiers Big Box",0,51.02,0,0,"258319\13\161118\13\161120\13\161121\13\161122\13\161123\13\161124\13\171857\13\107407\13\142647\13\142648\13\142649\13\93193\13\174929\13\258320\13\70647\13\218518\13\88282\13\85964","Strategy Games","Alien Frontiers\13\Aliens\13\Crowdfunding: Kickstarter\13\Crowdfunding: ulule",10.05
239188,"Chronicles of Crime","David Cicurel","Lucky Duck Games","Matijos Gebreselassie",2018,1,4,90,60,90,14,2902,8.14429,7.21549,203,0,604,56,2.0536,1.28526,0,6628,35,426,2185,,"C:\Users\jrkar\Documents\bgg1tool-1\img\239188.jpg","Adventure\13\Deduction\13\Murder/Mystery","Cooperative Play\13\Storytelling\13\Time Track\13\Variable Player Powers","",R,B,R,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"Chronicles of Crime is a cooperative game of crime investigation, mixing an app, a board game and a touch of Virtual Reality.With the same physical components (board, locations, characters and items), players will be able to play plenty of different scenarios and solve as many different crime stories.Players start the app, choose the scenario they want to play, and follow the story. The goal being to catch the killer of the current case in the shortest short time possible.Using the Scan&Play technology, eac...",N,0,,"",,"",,"",,"",0,70.74,0,0,"249811\13\258089","Thematic Games","Crowdfunding: Kickstarter\13\Digital Hybrid, App Required",12.25
92828,"Dixit: Odyssey","Jean-Louis Roubira","Libellud","Marie Cardouat",2011,3,12,30,30,30,8,12924,7.48627,7.27281,177,0,1746,447,1.2192,1.33359,0,17567,101,391,1931,,"C:\Users\jrkar\Documents\bgg1tool-1\img\092828.jpg","Card Game\13\Humor\13\Party Game","Partnerships\13\Simultaneous Action Selection\13\Storytelling\13\Voting","",N,N,P,R,R,B,R,R,R,R,R,R,N,N,N,N,N,N,N,N,"Dixit Odyssey is both a standalone game and an expansion (Dixit: Odyssey (expansion)) for Jean-Louis Roubira's Dixit, which won Germany's Spiel des Jahres award in 2010.Game play in Dixit Odyssey matches that of Dixit: Each turn one player is the storyteller. This player secretly chooses one card in his hand, then gives a word or sentence to describe this card-but not too obviously. Each other player chooses a card in hand that matches this word/sentence and gives it to the storyteller. The storyteller then...",N,0,,"",138547,"Dixit: Odyssey (expansion)",,"",,"",0,36.99,0,0,"78773\13\75313\13\119657\13\237502\13\212802\13\263998\13\169639\13\126164\13\151552\13\209291\13\170169\13\256237\13\132022\13\174089\13\261026\13\156189\13\234553\13\174090\13\243310\13\261027\13\99134\13\145325\13\150795\13\55660\13\205761\13\179060\13\176329\13\261025","Party Games","Dixit\13\Judging Games",7.82
188834,"Secret Hitler","Mike Boxleiter","Goat Wolf & Cabbage","Mackenzie Schubert",2016,5,10,45,45,45,13,10340,7.58591,7.26312,181,0,1836,178,1.691,1.59052,0,14095,91,461,3204,,"C:\Users\jrkar\Documents\bgg1tool-1\img\188834.png","Bluffing\13\Card Game\13\Deduction\13\Humor\13\Party Game\13\Political\13\Print & Play\13\World War II","Partnerships\13\Player Elimination\13\Voting","",N,N,N,N,P,R,R,B,R,B,N,N,N,N,N,N,N,N,N,N,"Secret Hitler is a dramatic game of political intrigue and betrayal set in 1930s Germany. Each player is randomly and secretly assigned to be a liberal or a fascist, and one player is Secret Hitler. The fascists coordinate to sow distrust and install their cold-blooded leader; the liberals must find and stop the Secret Hitler before it's too late. The liberal team always has a majority.At the beginning of the game, players close their eyes, and the fascists reveal themselves to one another. Secret Hitler ke...",N,0,,"",261129,"Secret Benalla",,"",,"",0,45.78,0,0,"","Party Games","Crowdfunding: Kickstarter\13\Werewolf / Mafia",14.11
66589,"Navegador","Mac Gerdts","PD-Verlag","Marina Fahrenbach",2010,2,5,90,60,90,12,7126,7.56823,7.26928,178,0,1511,504,3.0952,1.17981,0,6813,131,619,1912,,"C:\Users\jrkar\Documents\bgg1tool-1\img\066589.jpg","Economic\13\Exploration\13\Nautical\13\Renaissance","Area Movement","",N,R,R,B,R,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"This game is inspired by the Portuguese Age of Discoveries in the 15th-16th century. Players take actions such as contracting men, acquiring ships and buildings, sailing the seas, establishing colonies in discovered lands, trading goods on the market, and getting privileges.Each player starts with only two ships and three workers and tries to expand his wealth.There are several undiscovered lands that allow players, once discovered, to found some colonies there. Colonies exist in different places where suga...",N,0,,"",,"",,"",,"",0,43.45,0,0,"120105\13\209573","Strategy Games","Age of Discovery\13\Colonial Theme\13\Country: Portugal\13\Navegador\13\Rondel Series",11.93
181304,"Mysterium","Oleksandr Nevskiy","Libellud","Igor Burlakov",2015,2,7,42,42,42,10,21859,7.41382,7.26812,179,0,3173,527,1.9165,1.35604,0,33128,428,746,5285,,"C:\Users\jrkar\Documents\bgg1tool-1\img\181304.jpg","Deduction\13\Murder/Mystery\13\Party Game","Cooperative Play\13\Hand Management\13\Pattern Recognition","",N,P,R,R,B,B,R,N,N,N,N,N,N,N,N,N,N,N,N,N,"In the 1920s, Mr. MacDowell, a gifted astrologer, immediately detected a supernatural being upon entering his new house in Scotland. He gathered eminent mediums of his time for an extraordinary séance, and they have seven hours to make contact with the ghost and investigate any clues that it can provide to unlock an old mystery.Unable to talk, the amnesiac ghost communicates with the mediums through visions, which are represented in the game by illustrated cards. The mediums must decipher the images to help...",N,0,113997,"Tajemnicze Domostwo",,"",,"",,"",0,31.29,0,0,"204573\13\231506\13\259717\13\213223\13\234156\13\214735\13\192661\13\186293\13\216465\13\202669\13\179656","Family Games\13\Thematic Games","Ghosts\13\Holidays: Halloween\13\Mysterium",8.71
172818,"Above and Below","Ryan Laukat","Red Raven Games","Ryan Laukat",2015,2,4,90,90,90,13,9617,7.52355,7.26811,180,0,1946,286,2.5385,1.24098,0,14844,325,715,3799,,"C:\Users\jrkar\Documents\bgg1tool-1\img\172818.jpg","Adventure\13\Book\13\City Building\13\Economic\13\Exploration\13\Fantasy\13\Farming\13\Negotiation","Action Point Allowance System\13\Card Drafting\13\Deck / Pool Building\13\Dice Rolling\13\Set Collection\13\Storytelling\13\Trading","",N,R,B,R,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"Your last village was ransacked by barbarians. You barely had time to pick up the baby and your favorite fishing pole before they started the burning and pillaging. You wandered over a cruel desert, braved frozen peaks, and even paddled a log across a rough sea, kicking at the sharks whenever they got too close, the baby strapped tightly to your back.Then you found it! The perfect place to make your new home. But as soon as you had the first hut built, you discovered a vast network of caverns underground, b...",N,0,,"",,"",,"",,"",0,43.66,0,0,"229085\13\175452\13\211171\13\213992\13\258589\13\208201\13\264355\13\244304","Strategy Games\13\Thematic Games","Above and Below\13\Crowdfunding: Kickstarter\13\World of Arzium",9.94
3,"Samurai","Reiner Knizia","Fantasy Flight Games (FFG)","Franz Vohwinkel",1998,2,4,60,30,60,10,13277,7.44061,7.26107,183,0,3503,1394,2.5029,1.18226,0,13384,265,727,2908,,"C:\Users\jrkar\Documents\bgg1tool-1\img\000003.jpg","Abstract Strategy\13\Medieval","Area Control / Area Influence\13\Hand Management\13\Set Collection\13\Tile Placement","",N,R,B,R,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"Part of the Knizia tile-laying trilogy, Samurai is set in medieval Japan. Players compete to gain the favor of three factions: samurai, peasants, and priests, which are represented by helmet, rice paddy, and Buddha figures scattered about the board, which features the islands of Japan. The competition is waged through the use of hexagonal tiles, each of which help curry favor of one of the three factions - or all three at once! Players can make lightning-quick strikes with horseback ronin and ships or appro...",N,0,,"",,"",,"",,"",0,31.00,0,0,"","Strategy Games","Asian Theme\13\Country: Japan\13\Knizia tile-laying trilogy\13\Samurai",9.38
109276,"Kanban: Driver's Edition","Vital Lacerda","Stronghold Games","Naomi Robinson",2014,2,4,120,90,120,12,3883,7.81292,7.2443,186,0,876,370,4.3189,1.46677,0,5634,73,634,2386,,"C:\Users\jrkar\Documents\bgg1tool-1\img\109276.jpg","Economic\13\Industry / Manufacturing","Action Point Allowance System\13\Commodity Speculation\13\Variable Phase Order\13\Worker Placement","",N,R,B,B,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"\34\Kanban\34\ - or ??, the Japanese word for billboard - is a term for the visual cues that might be used in a lean, efficient assembly line in order to expedite and smooth workflow. These signals get the workers what they need, where they need it, when they need it to create a just-in-time (JIT) production system.The setting for the game Kanban: Automotive Revolution is an assembly line. The players are ambitious managers who are trying to impress the board of directors in order to achieve as high a posit...",N,0,,"",,"",,"",,"",0,41.46,0,0,"","Strategy Games","Automotive\13\Crowdfunding: Giochistarter\13\Stronghold Games: The Great Designers Series",14.35
54138,"Imperial 2030","Mac Gerdts","PD-Verlag","Alexander Jung",2009,2,6,180,120,180,12,4910,7.7158,7.2623,182,0,977,324,3.5093,1.45839,0,5352,86,471,1621,,"C:\Users\jrkar\Documents\bgg1tool-1\img\054138.jpg","Economic\13\Nautical\13\Political","Area Control / Area Influence\13\Area Movement\13\Stock Holding","",N,P,R,B,B,R,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"Imperial 2030 is a game on its own, based on the rules of Imperial.  The six powers (USA, Europe, Russia, China, India, and Brazil) develop their industrial basis and build up armies and fleets.  They fight over control of neutral land and sea areas in order to become the most powerful nation worldwide.In this game it is not the players who take turns, but the six powers, one after another.  The players are just internationally operating investors who act in the background.  By giving money to the six power...",N,0,24181,"Imperial",,"",,"",,"",0,37.82,0,0,"","Strategy Games","Rondel Series",14.00
181279,"Fury of Dracula (third/fourth edition)","Frank Brooks","Fantasy Flight Games (FFG)","Chris Beck",2015,2,5,180,120,180,14,7750,7.58166,7.25876,184,0,1501,197,3.1929,1.42242,0,15096,298,698,3889,,"C:\Users\jrkar\Documents\bgg1tool-1\img\181279.jpg","Adventure\13\Deduction\13\Fighting\13\Horror\13\Novel-based","Partnerships\13\Point to Point Movement\13\Secret Unit Deployment\13\Variable Player Powers","",N,R,B,R,B,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"The third edition of Fury of Dracula features all-new art and graphic design crafted to complement the game's intuitive, thematic mechanisms. Rounds are now broken into day and night, with hunters taking actions during both, while Dracula can act only at night. Combat is now more streamlined and decisive, and new rumor tokens allow Dracula to mislead hunters and extend the terrible reach of his influence. Count Dracula triumphs if he advances his influence track to thirteen; if the hunters can defeat him be...",N,0,20963,"Fury of Dracula (Second Edition)",,"",,"",,"",0,68.58,0,0,"","Thematic Games","Vampires",12.20
199792,"Everdell","James A. Wilson","Starling Games (II)","Andrew Bosley",2018,1,4,80,40,80,13,3098,8.03482,7.21575,202,0,772,113,2.8053,1.33405,0,5069,23,692,4047,,"C:\Users\jrkar\Documents\bgg1tool-1\img\199792.png","Animals\13\Card Game\13\City Building\13\Fantasy","Card Drafting\13\Hand Management\13\Set Collection\13\Worker Placement","",R,R,B,R,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"Within the charming valley of Everdell, beneath the boughs of towering trees, among meandering streams and mossy hollows, a civilization of forest critters is thriving and expanding. From Everfrost to Bellsong, many a year have come and gone, but the time has come for new territories to be settled and new cities established. You will be the leader of a group of critters intent on just such a task. There are buildings to construct, lively characters to meet, events to host-you have a busy year ahead of yours...",N,0,,"",,"",,"",,"",0,87.83,0,0,"259996\13\261142","Strategy Games","Crowdfunding: Kickstarter\13\Tableau Building",10.00
17392,"Here I Stand","Ed Beach","GMT Games","Rodger B. MacGowan",2006,2,6,360,180,360,12,3240,7.93359,7.2473,185,7,1238,482,4.1535,1.73207,0,4799,127,434,1857,,"C:\Users\jrkar\Documents\bgg1tool-1\img\017392.jpg","Negotiation\13\Political\13\Religious\13\Renaissance\13\Wargame","Campaign / Battle Card Driven\13\Dice Rolling\13\Hand Management\13\Point to Point Movement\13\Variable Player Powers","",N,P,R,P,P,B,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"Here I Stand: Wars of the Reformation 1517-1555 is the first game in over 25 years to cover the political and religious conflicts of early 16th Century Europe. Few realize that the greatest feats of Martin Luther, John Calvin, Ignatius of Loyola, Henry VIII, Charles V, Francis I, Suleiman the Magnificent, Ferdinand Magellan, Hernán Cortés, and Nicolaus Copernicus all fall within this narrow 40-year period of history. This game covers all the action of the period using a unique card-driven game system that m...",N,0,,"",242722,"Here I Stand (500th Anniversary Reprint Edition)",,"",,"",0,56.25,0,0,"29870","Wargames","Cities: Ravenna (Italy)\13\Country: England\13\Country: France\13\Country: Holy Roman Empire\13\Country: Italy\13\Country: Spain\13\Country: Turkey",15.00
19777,"Indonesia","Jeroen Doumen","Splotter Spellen","Jeroen Kesselaar",2005,2,5,240,180,240,14,3450,7.83443,7.23697,192,0,1116,388,3.9948,1.5417,0,4258,60,696,1916,,"C:\Users\jrkar\Documents\bgg1tool-1\img\019777.gif","Economic\13\Industry / Manufacturing\13\Transportation","Area Control / Area Influence\13\Auction/Bidding\13\Pick-up and Deliver\13\Stock Holding","",N,P,R,B,R,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"Judging by the smirk on the face of the Sultan of Solo, the businessman from North Sumatra has just made a mistake. And a costly one at that, too. He has paid way too much for merging his rubber company with the Sultan's extensive rubber plantations: there are no ships in the area to transport the rubber to the booming cities of Java. And the Sultan is now dripping in cash - he can bribe city authorities so that his ships will gain preferential access to those ports where they are competing. Or he might inv...",N,0,,"",,"",,"",,"",0,102.14,0,0,"","Strategy Games","Asian Theme\13\Country: Indonesia",14.48
13122,"Antiquity","Jeroen Doumen","Splotter Spellen","Ynze Moedt",2004,2,4,180,120,180,14,3060,7.91203,7.23217,193,0,1078,324,4.2963,1.54383,0,4514,87,717,2146,,"C:\Users\jrkar\Documents\bgg1tool-1\img\013122.png","City Building\13\Civilization\13\Economic\13\Environmental\13\Medieval","Modular Board\13\Tile Placement\13\Trading","",N,B,B,R,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"From the Manufacturer:\34\These fields no longer yield grain the way they used to,\34\ complains the farmer. \34\We should settle new lands before our food runs out. Why don't we start farming olives, like our neighbors?\34\The cart-driver nods: \34\Ever since them city folks started worshiping San Giorgio I have to travel further and further to new building sites. I'm on my way now to the new inn they built. I'll change horses there and deliver this load,\34\ he gestures towards the pile of wood in the car...",N,0,,"",,"",,"",,"",0,145.72,0,0,"","Strategy Games","Polyominoes",13.88
760,"Battle Line","Reiner Knizia","GMT Games","Roland MacDonald",2000,2,2,30,30,30,12,13877,7.41923,7.24404,187,0,4308,1111,1.9055,1.2419,0,17081,350,454,2371,,"C:\Users\jrkar\Documents\bgg1tool-1\img\000760.jpg","Ancient\13\Card Game\13\Deduction","Hand Management\13\Set Collection","",N,B,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"Two opponents face off across a 'battle line' and attempt to win the battle by taking 5 of 9 flags or 3 adjacent flags. Flags are decided by placing cards into 3 card poker-type hands on either side of the flag (similar to straight flush, 3 of a kind, straight, flush, etc). The side with the highest 'formation' of cards wins the flag.This is a rethemed version of Schotten Totten with different graphics and wooden flag bits in place of the boundary stone cards.  Game play is identical, except the cards run f...",N,0,372,"Schotten Totten",,"",,"",,"",0,15.45,0,0,"","Strategy Games","Schotten-Totten",8.83
77130,"Sid Meier's Civilization: The Board Game","Kevin Wilson","Fantasy Flight Games (FFG)","Henning Ludvigsen",2010,2,4,240,120,240,13,13058,7.46292,7.24274,188,0,2390,1006,3.8668,1.47978,0,17310,669,422,2844,,"C:\Users\jrkar\Documents\bgg1tool-1\img\077130.jpg","City Building\13\Civilization\13\Exploration\13\Negotiation\13\Video Game Theme","Card Drafting\13\Deck / Pool Building\13\Grid Movement\13\Hand Management\13\Modular Board\13\Rock-Paper-Scissors\13\Trading\13\Variable Player Powers","",N,R,R,B,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"Please note: this entry covers the 2010 release of Sid Meier's Civilization: The Board Game from FFG. This game is unrelated to the similarly named 2002 Eagle Games Sid Meier's Civilization: The Boardgame.From Press Release:Before you lies a vast bounty of land, ripe for the plucking. Your meager beginnings will influence the paths you must take. Lead your people well and they will take you to infinite heights of greatness. If civilization manages to endure the ages, your name will hang in every whisper of ...",N,0,,"",,"",,"",,"",0,36.15,0,0,"155127\13\108415\13\142708","Strategy Games","4X games",13.82
204583,"Kingdomino","Bruno Cathala","Blue Orange (EU)","Cyril Bouquet",2016,2,4,20,15,20,8,18011,7.39321,7.23946,190,0,2779,353,1.2068,1.11722,0,30322,312,374,2374,,"C:\Users\jrkar\Documents\bgg1tool-1\img\204583.png","City Building\13\Fantasy\13\Medieval\13\Territory Building","Card Drafting\13\Pattern Building\13\Tile Placement","",N,B,R,B,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"In Kingdomino, you are a Lord seeking new lands in which to expand your kingdom. You must explore all the lands, wheat fields, lakes, and mountains in order to spot the best plots. But be careful as some other Lords also covet these lands...Dominoes with a kingdom building twist. Each turn, connect a new domino to your existing kingdom, making sure at least one of its sides connects to a matching terrain type already in play. The game mechanics for obtaining the tiles is clever: the order of who picks first...",N,0,,"",260941,"Kingdomino für 2 Spieler",,"",,"",0,18.62,0,0,"240909","Family Games","Admin: Better Description Needed!\13\Blue Orange Games Europe Collection",6.15
225694,"Decrypto","Thomas Dagenais-Lespérance","Le Scorpion Masqué","Fabien Fulchiron",2018,3,8,45,15,45,12,3608,7.81713,7.20112,214,0,613,63,1.8571,1.22296,0,6233,34,280,1555,,"C:\Users\jrkar\Documents\bgg1tool-1\img\225694.jpg","Deduction\13\Word Game","Partnerships","",N,N,P,B,R,B,R,R,N,N,N,N,N,N,N,N,N,N,N,N,"Players compete in two teams in Decrypto, with each trying to correctly interpret the coded messages presented to them by their teammates while cracking the codes they intercept from the opposing team.In more detail, each team has their own screen, and in this screen they tuck four cards in pockets numbered 1-4, letting everyone on the same team see the words on these cards while hiding the words from the opposing team. In the first round, each team does the following: One team member takes a code card that...",N,0,,"",,"",,"",,"",0,25.00,0,0,"249122\13\248872","Party Games","",10.17
160477,"Onitama","Shimpei Sato","conception","Jun Kondo",2014,2,2,20,15,20,8,9251,7.50461,7.23847,191,0,1633,136,1.6985,1.18395,0,14818,153,592,3557,,"C:\Users\jrkar\Documents\bgg1tool-1\img\160477.jpg","Abstract Strategy\13\Ancient","Grid Movement\13\Hand Management","",N,B,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"Onitama is a two-player, perfect information abstract game with a random starting set-up. On a 5x5 board, both players start with five pawns on their side, with the main pawn in the middle.Each player has two open cards that each display a possible move for any of his pieces. There is a fifth card that cannot be used by either player. On a player's turn, he chooses one of his cards, moves one of his pieces according to the chosen card, then replaces the card he used with the fifth card. The other player the...",N,0,,"",,"",,"",,"",0,18.60,0,0,"233591\13\263755\13\195556\13\219326\13\252999","Abstract Games","5x5 grid\13\Asian Theme\13\Combinatorial\13\Country: Japan\13\Dice Tower Essentials\13\Onitama",8.48
41114,"The Resistance","Don Eskridge","Indie Boards & Cards","Luis Francisco",2009,5,10,30,30,30,13,31067,7.34802,7.23187,194,0,5481,1377,1.6231,1.45481,0,47149,1160,266,3107,,"C:\Users\jrkar\Documents\bgg1tool-1\img\041114.jpg","Bluffing\13\Card Game\13\Deduction\13\Negotiation\13\Party Game\13\Science Fiction\13\Spies/Secret Agents","Partnerships\13\Simultaneous Action Selection\13\Voting","",N,N,N,N,R,R,B,R,R,R,N,N,N,N,N,N,N,N,N,N,"The Empire must fall. Our mission must succeed. By destroying their key bases, we will shatter Imperial strength and liberate our people. Yet spies have infiltrated our ranks, ready for sabotage. We must unmask them. In five nights we reshape destiny or die trying. We are the Resistance!The Resistance is a party game of social deduction. It is designed for five to ten players, lasts about 30 minutes, and has no player elimination. The Resistance is inspired by Mafia/Werewolf, yet it is unique in its core me...",N,0,,"",128882,"The Resistance: Avalon",,"",,"",0,11.20,0,0,"157927\13\162890\13\163322\13\162889\13\151522\13\140771\13\162856\13\200630","Party Games","Dystopian Universe\13\Postcard Box Games\13\Werewolf / Mafia",11.43
220877,"Rajas of the Ganges","Inka Brand","HUCH!","Dennis Lohausen",2017,2,4,75,45,75,12,4424,7.70247,7.21435,204,0,689,139,2.8993,1.11081,0,6003,64,477,1821,,"C:\Users\jrkar\Documents\bgg1tool-1\img\220877.jpg","Dice\13\Economic\13\Territory Building","Dice Rolling\13\Tile Placement\13\Worker Placement","",N,R,R,B,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"Through tactics and karma to wealth and fame...In 16th century India, the powerful empire of the Great Moguls rises between the Indus and the Ganges rivers. Taking on the role of rajas and ranis - the country's influential nobles - players in Rajas of the Ganges race against each other in support of the empire by developing their estates into wealthy and magnificent provinces. Players must use their dice wisely and carefully plot where to place their workers, while never underestimating the benefits of good...",N,0,,"",,"",,"",,"",0,30.37,0,0,"231506\13\256951\13\257590\13\234158\13\264018\13\264233","Strategy Games","Country: India",10.57
172081,"Burgle Bros.","Tim Fowers","Fowers Games","Virginia Critchfield",2015,1,4,90,45,90,12,5678,7.62434,7.22877,195,0,1246,172,2.2907,1.16141,0,10113,137,876,3680,,"C:\Users\jrkar\Documents\bgg1tool-1\img\172081.png","Exploration\13\Maze\13\Spies/Secret Agents","Action Point Allowance System\13\Cooperative Play\13\Dice Rolling\13\Grid Movement\13\Modular Board\13\Variable Player Powers","",R,R,B,R,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"Burgle Bros. is a cooperative game for 1-&shy;4 players. Players are unique members of a crew trying to pull off a robbery of a highly secure building - without getting caught. The building has three floors (4x4 tiles), each with its own safe to crack. Players start on the first floor and have to escape to their helicopter waiting on the roof.Players each have three stealth tokens. Whenever they are on the same tile with a guard, they lose one. If any player is caught without a stealth token, the game is ov...",N,0,,"",,"",,"",,"",0,38.41,0,0,"219982\13\220971","Family Games\13\Thematic Games","Crowdfunding: Kickstarter\13\Crowdfunding: Spieleschmiede\13\Crowdfunding: Verkami",10.19
45315,"Dungeon Lords","Vlaada Chvátil","Czech Games Edition","David Cochard",2009,2,4,90,90,90,12,11904,7.42384,7.22766,196,0,2566,889,3.5456,1.41533,0,13126,441,526,2996,,"C:\Users\jrkar\Documents\bgg1tool-1\img\045315.jpg","Economic\13\Fantasy\13\Fighting\13\Humor","Action / Movement Programming\13\Hand Management\13\Simultaneous Action Selection\13\Tile Placement\13\Worker Placement","",N,R,R,B,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,"In Dungeon Lords, you are an evil dungeonlord who is trying to build the best dungeon out there. You hire monsters, build rooms, buy traps and defeat the do-gooders who wish to bring you down.From the publisher's webpage:Have you ever ventured with party of heroes to conquer dungeons, gain pride, experiences and of course rich treasure? And has it ever occurred to you how hard it actually is to build and manage such underground complex filled with corridors and creatures? No? Well now you can try. Put yours...",N,0,,"",,"",,"",161617,"Dungeon Lords: Happy Anniversary",0,30.66,0,0,"161730\13\126839\13\162529\13\130084\13\120963","Strategy Games","Dungeon Lords",12.30
